ID,date,city,variable,amount,cid
733,2007, 新竹市,家庭收支.平均每戶全年經常性收入,1627220,T
734,2007, 嘉義市,家庭收支.平均每戶全年經常性收入,941958,U
735,2007, 金門縣,家庭收支.平均每戶全年經常性收入,1080476,V
736,2007, 連江縣,家庭收支.平均每戶全年經常性收入,1363171,W
737,2008, 臺灣地區,家庭收支.平均每戶全年經常性收入,1150912,A
738,2008, 新北市,家庭收支.平均每戶全年經常性收入,1221746,B
739,2008, 臺北市,家庭收支.平均每戶全年經常性收入,1634790,C
740,2008, 桃園市,家庭收支.平均每戶全年經常性收入,1216980,D
741,2008, 臺中市,家庭收支.平均每戶全年經常性收入,1075462,E
742,2008, 臺南市,家庭收支.平均每戶全年經常性收入,1010188,F
743,2008, 高雄市,家庭收支.平均每戶全年經常性收入,1114774,G
744,2008, 宜蘭縣,家庭收支.平均每戶全年經常性收入,1037076,H
745,2008, 新竹縣,家庭收支.平均每戶全年經常性收入,1349418,I
746,2008, 苗栗縣,家庭收支.平均每戶全年經常性收入,965012,J
747,2008, 彰化縣,家庭收支.平均每戶全年經常性收入,934090,K
748,2008, 南投縣,家庭收支.平均每戶全年經常性收入,891574,L
749,2008, 雲林縣,家庭收支.平均每戶全年經常性收入,793466,M
750,2008, 嘉義縣,家庭收支.平均每戶全年經常性收入,787740,N
751,2008, 屏東縣,家庭收支.平均每戶全年經常性收入,879728,O
752,2008, 臺東縣,家庭收支.平均每戶全年經常性收入,728240,P
753,2008, 花蓮縣,家庭收支.平均每戶全年經常性收入,865054,Q
754,2008, 澎湖縣,家庭收支.平均每戶全年經常性收入,940193,R
755,2008, 基隆市,家庭收支.平均每戶全年經常性收入,1020069,S
756,2008, 新竹市,家庭收支.平均每戶全年經常性收入,1526907,T
757,2008, 嘉義市,家庭收支.平均每戶全年經常性收入,935550,U
758,2008, 金門縣,家庭收支.平均每戶全年經常性收入,1111849,V
759,2008, 連江縣,家庭收支.平均每戶全年經常性收入,1308054,W
760,2009, 臺灣地區,家庭收支.平均每戶全年經常性收入,1128201,A
761,2009, 新北市,家庭收支.平均每戶全年經常性收入,1177787,B
762,2009, 臺北市,家庭收支.平均每戶全年經常性收入,1620452,C
763,2009, 桃園市,家庭收支.平均每戶全年經常性收入,1178459,D
764,2009, 臺中市,家庭收支.平均每戶全年經常性收入,1025086,E
765,2009, 臺南市,家庭收支.平均每戶全年經常性收入,956303,F
766,2009, 高雄市,家庭收支.平均每戶全年經常性收入,1104573,G
767,2009, 宜蘭縣,家庭收支.平均每戶全年經常性收入,934946,H
768,2009, 新竹縣,家庭收支.平均每戶全年經常性收入,1364985,I
769,2009, 苗栗縣,家庭收支.平均每戶全年經常性收入,972236,J
770,2009, 彰化縣,家庭收支.平均每戶全年經常性收入,923620,K
771,2009, 南投縣,家庭收支.平均每戶全年經常性收入,1026574,L
772,2009, 雲林縣,家庭收支.平均每戶全年經常性收入,770043,M
773,2009, 嘉義縣,家庭收支.平均每戶全年經常性收入,765188,N
774,2009, 屏東縣,家庭收支.平均每戶全年經常性收入,916128,O
775,2009, 臺東縣,家庭收支.平均每戶全年經常性收入,848155,P
776,2009, 花蓮縣,家庭收支.平均每戶全年經常性收入,830338,Q
777,2009, 澎湖縣,家庭收支.平均每戶全年經常性收入,891923,R
778,2009, 基隆市,家庭收支.平均每戶全年經常性收入,1072815,S
779,2009, 新竹市,家庭收支.平均每戶全年經常性收入,1489633,T
780,2009, 嘉義市,家庭收支.平均每戶全年經常性收入,877581,U
781,2009, 金門縣,家庭收支.平均每戶全年經常性收入,1048597,V
782,2009, 連江縣,家庭收支.平均每戶全年經常性收入,1304789,W
783,2010, 臺灣地區,家庭收支.平均每戶全年經常性收入,1123761,A
784,2010, 新北市,家庭收支.平均每戶全年經常性收入,1133488,B
785,2010, 臺北市,家庭收支.平均每戶全年經常性收入,1670079,C
786,2010, 桃園市,家庭收支.平均每戶全年經常性收入,1150740,D
787,2010, 臺中市,家庭收支.平均每戶全年經常性收入,1031831,E
788,2010, 臺南市,家庭收支.平均每戶全年經常性收入,916361,F
789,2010, 高雄市,家庭收支.平均每戶全年經常性收入,1099434,G
790,2010, 宜蘭縣,家庭收支.平均每戶全年經常性收入,1000572,H
791,2010, 新竹縣,家庭收支.平均每戶全年經常性收入,1396732,I
792,2010, 苗栗縣,家庭收支.平均每戶全年經常性收入,1014100,J
793,2010, 彰化縣,家庭收支.平均每戶全年經常性收入,919819,K
794,2010, 南投縣,家庭收支.平均每戶全年經常性收入,971283,L
795,2010, 雲林縣,家庭收支.平均每戶全年經常性收入,773803,M
796,2010, 嘉義縣,家庭收支.平均每戶全年經常性收入,798297,N
797,2010, 屏東縣,家庭收支.平均每戶全年經常性收入,890749,O
798,2010, 臺東縣,家庭收支.平均每戶全年經常性收入,715008,P
799,2010, 花蓮縣,家庭收支.平均每戶全年經常性收入,930745,Q
800,2010, 澎湖縣,家庭收支.平均每戶全年經常性收入,1021620,R
801,2010, 基隆市,家庭收支.平均每戶全年經常性收入,1084682,S
802,2010, 新竹市,家庭收支.平均每戶全年經常性收入,1507942,T
803,2010, 嘉義市,家庭收支.平均每戶全年經常性收入,877551,U
804,2010, 金門縣,家庭收支.平均每戶全年經常性收入,1067777,V
805,2010, 連江縣,家庭收支.平均每戶全年經常性收入,1476207,W
806,2011, 臺灣地區,家庭收支.平均每戶全年經常性收入,1157895,A
807,2011, 新北市,家庭收支.平均每戶全年經常性收入,1178833,B
808,2011, 臺北市,家庭收支.平均每戶全年經常性收入,1645287,C
809,2011, 桃園市,家庭收支.平均每戶全年經常性收入,1219162,D
810,2011, 臺中市,家庭收支.平均每戶全年經常性收入,1149637,E
811,2011, 臺南市,家庭收支.平均每戶全年經常性收入,978957,F
812,2011, 高雄市,家庭收支.平均每戶全年經常性收入,1091973,G
813,2011, 宜蘭縣,家庭收支.平均每戶全年經常性收入,902770,H
814,2011, 新竹縣,家庭收支.平均每戶全年經常性收入,1454435,I
815,2011, 苗栗縣,家庭收支.平均每戶全年經常性收入,1058061,J
816,2011, 彰化縣,家庭收支.平均每戶全年經常性收入,952286,K
817,2011, 南投縣,家庭收支.平均每戶全年經常性收入,923225,L
818,2011, 雲林縣,家庭收支.平均每戶全年經常性收入,856239,M
819,2011, 嘉義縣,家庭收支.平均每戶全年經常性收入,829596,N
820,2011, 屏東縣,家庭收支.平均每戶全年經常性收入,903440,O
821,2011, 臺東縣,家庭收支.平均每戶全年經常性收入,775472,P
822,2011, 花蓮縣,家庭收支.平均每戶全年經常性收入,945987,Q
823,2011, 澎湖縣,家庭收支.平均每戶全年經常性收入,863777,R
824,2011, 基隆市,家庭收支.平均每戶全年經常性收入,1063450,S
825,2011, 新竹市,家庭收支.平均每戶全年經常性收入,1556284,T
826,2011, 嘉義市,家庭收支.平均每戶全年經常性收入,964888,U
827,2011, 金門縣,家庭收支.平均每戶全年經常性收入,1127319,V
828,2011, 連江縣,家庭收支.平均每戶全年經常性收入,1351519,W
829,2012, 臺灣地區,家庭收支.平均每戶全年經常性收入,1176877,A
830,2012, 新北市,家庭收支.平均每戶全年經常性收入,1157952,B
831,2012, 臺北市,家庭收支.平均每戶全年經常性收入,1683958,C
832,2012, 桃園市,家庭收支.平均每戶全年經常性收入,1277263,D
833,2012, 臺中市,家庭收支.平均每戶全年經常性收入,1115529,E
834,2012, 臺南市,家庭收支.平均每戶全年經常性收入,959415,F
835,2012, 高雄市,家庭收支.平均每戶全年經常性收入,1137939,G
836,2012, 宜蘭縣,家庭收支.平均每戶全年經常性收入,1106961,H
837,2012, 新竹縣,家庭收支.平均每戶全年經常性收入,1460798,I
838,2012, 苗栗縣,家庭收支.平均每戶全年經常性收入,1053452,J
839,2012, 彰化縣,家庭收支.平均每戶全年經常性收入,987073,K
840,2012, 南投縣,家庭收支.平均每戶全年經常性收入,1027639,L
841,2012, 雲林縣,家庭收支.平均每戶全年經常性收入,861185,M
842,2012, 嘉義縣,家庭收支.平均每戶全年經常性收入,907711,N
843,2012, 屏東縣,家庭收支.平均每戶全年經常性收入,927097,O
844,2012, 臺東縣,家庭收支.平均每戶全年經常性收入,832130,P
845,2012, 花蓮縣,家庭收支.平均每戶全年經常性收入,951580,Q
846,2012, 澎湖縣,家庭收支.平均每戶全年經常性收入,911077,R
847,2012, 基隆市,家庭收支.平均每戶全年經常性收入,1001882,S
848,2012, 新竹市,家庭收支.平均每戶全年經常性收入,1518434,T
849,2012, 嘉義市,家庭收支.平均每戶全年經常性收入,1135691,U
850,2012, 金門縣,家庭收支.平均每戶全年經常性收入,1113949,V
851,2012, 連江縣,家庭收支.平均每戶全年經常性收入,1170980,W
852,2013, 臺灣地區,家庭收支.平均每戶全年經常性收入,1195566,A
853,2013, 新北市,家庭收支.平均每戶全年經常性收入,1190092,B
854,2013, 臺北市,家庭收支.平均每戶全年經常性收入,1659231,C
855,2013, 桃園市,家庭收支.平均每戶全年經常性收入,1294615,D
856,2013, 臺中市,家庭收支.平均每戶全年經常性收入,1181664,E
857,2013, 臺南市,家庭收支.平均每戶全年經常性收入,1029390,F
858,2013, 高雄市,家庭收支.平均每戶全年經常性收入,1161274,G
859,2013, 宜蘭縣,家庭收支.平均每戶全年經常性收入,1007390,H
860,2013, 新竹縣,家庭收支.平均每戶全年經常性收入,1433724,I
861,2013, 苗栗縣,家庭收支.平均每戶全年經常性收入,1067169,J
862,2013, 彰化縣,家庭收支.平均每戶全年經常性收入,967262,K
863,2013, 南投縣,家庭收支.平均每戶全年經常性收入,934758,L
864,2013, 雲林縣,家庭收支.平均每戶全年經常性收入,865395,M
865,2013, 嘉義縣,家庭收支.平均每戶全年經常性收入,889742,N
866,2013, 屏東縣,家庭收支.平均每戶全年經常性收入,889706,O
867,2013, 臺東縣,家庭收支.平均每戶全年經常性收入,827134,P
868,2013, 花蓮縣,家庭收支.平均每戶全年經常性收入,990689,Q
869,2013, 澎湖縣,家庭收支.平均每戶全年經常性收入,952500,R
870,2013, 基隆市,家庭收支.平均每戶全年經常性收入,1054673,S
871,2013, 新竹市,家庭收支.平均每戶全年經常性收入,1601978,T
872,2013, 嘉義市,家庭收支.平均每戶全年經常性收入,1281613,U
873,2013, 金門縣,家庭收支.平均每戶全年經常性收入,1230289,V
874,2013, 連江縣,家庭收支.平均每戶全年經常性收入,1314897,W
875,2014, 臺灣地區,家庭收支.平均每戶全年經常性收入,1213703,A
876,2014, 新北市,家庭收支.平均每戶全年經常性收入,1211399,B
877,2014, 臺北市,家庭收支.平均每戶全年經常性收入,1684110,C
878,2014, 桃園市,家庭收支.平均每戶全年經常性收入,1365949,D
879,2014, 臺中市,家庭收支.平均每戶全年經常性收入,1205058,E
880,2014, 臺南市,家庭收支.平均每戶全年經常性收入,1029059,F
881,2014, 高雄市,家庭收支.平均每戶全年經常性收入,1170138,G
882,2014, 宜蘭縣,家庭收支.平均每戶全年經常性收入,1103790,H
883,2014, 新竹縣,家庭收支.平均每戶全年經常性收入,1476722,I
884,2014, 苗栗縣,家庭收支.平均每戶全年經常性收入,1144918,J
885,2014, 彰化縣,家庭收支.平均每戶全年經常性收入,970387,K
886,2014, 南投縣,家庭收支.平均每戶全年經常性收入,958141,L
887,2014, 雲林縣,家庭收支.平均每戶全年經常性收入,887400,M
888,2014, 嘉義縣,家庭收支.平均每戶全年經常性收入,816463,N
889,2014, 屏東縣,家庭收支.平均每戶全年經常性收入,863173,O
890,2014, 臺東縣,家庭收支.平均每戶全年經常性收入,857616,P
891,2014, 花蓮縣,家庭收支.平均每戶全年經常性收入,884098,Q
892,2014, 澎湖縣,家庭收支.平均每戶全年經常性收入,961641,R
893,2014, 基隆市,家庭收支.平均每戶全年經常性收入,1005690,S
894,2014, 新竹市,家庭收支.平均每戶全年經常性收入,1648800,T
895,2014, 嘉義市,家庭收支.平均每戶全年經常性收入,1188458,U
896,2014, 金門縣,家庭收支.平均每戶全年經常性收入,1112093,V
897,2014, 連江縣,家庭收支.平均每戶全年經常性收入,1204306,W
898,2015, 臺灣地區,家庭收支.平均每戶全年經常性收入,1224600,A
899,2015, 新北市,家庭收支.平均每戶全年經常性收入,1238890,B
900,2015, 臺北市,家庭收支.平均每戶全年經常性收入,1697894,C
901,2015, 桃園市,家庭收支.平均每戶全年經常性收入,1348342,D
902,2015, 臺中市,家庭收支.平均每戶全年經常性收入,1222101,E
903,2015, 臺南市,家庭收支.平均每戶全年經常性收入,1044744,F
904,2015, 高雄市,家庭收支.平均每戶全年經常性收入,1205656,G
905,2015, 宜蘭縣,家庭收支.平均每戶全年經常性收入,1191976,H
906,2015, 新竹縣,家庭收支.平均每戶全年經常性收入,1368591,I
907,2015, 苗栗縣,家庭收支.平均每戶全年經常性收入,1057339,J
908,2015, 彰化縣,家庭收支.平均每戶全年經常性收入,956278,K
909,2015, 南投縣,家庭收支.平均每戶全年經常性收入,906851,L
910,2015, 雲林縣,家庭收支.平均每戶全年經常性收入,898993,M
911,2015, 嘉義縣,家庭收支.平均每戶全年經常性收入,917685,N
912,2015, 屏東縣,家庭收支.平均每戶全年經常性收入,894694,O
913,2015, 臺東縣,家庭收支.平均每戶全年經常性收入,783443,P
914,2015, 花蓮縣,家庭收支.平均每戶全年經常性收入,948555,Q
915,2015, 澎湖縣,家庭收支.平均每戶全年經常性收入,824067,R
916,2015, 基隆市,家庭收支.平均每戶全年經常性收入,1118555,S
917,2015, 新竹市,家庭收支.平均每戶全年經常性收入,1494234,T
918,2015, 嘉義市,家庭收支.平均每戶全年經常性收入,1139853,U
919,2015, 金門縣,家庭收支.平均每戶全年經常性收入,1177894,V
920,2015, 連江縣,家庭收支.平均每戶全年經常性收入,1254761,W
921,2006, 臺灣地區,家庭收支.平均每戶可支配所得,913092,A
922,2006, 新北市,家庭收支.平均每戶可支配所得,930130,B
923,2006, 臺北市,家庭收支.平均每戶可支配所得,1262406,C
924,2006, 桃園市,家庭收支.平均每戶可支配所得,981273,D
925,2006, 臺中市,家庭收支.平均每戶可支配所得,881886,E
926,2006, 臺南市,家庭收支.平均每戶可支配所得,791254,F
927,2006, 高雄市,家庭收支.平均每戶可支配所得,848785,G
928,2006, 宜蘭縣,家庭收支.平均每戶可支配所得,767861,H
929,2006, 新竹縣,家庭收支.平均每戶可支配所得,957811,I
930,2006, 苗栗縣,家庭收支.平均每戶可支配所得,849510,J
931,2006, 彰化縣,家庭收支.平均每戶可支配所得,815377,K
932,2006, 南投縣,家庭收支.平均每戶可支配所得,815573,L
933,2006, 雲林縣,家庭收支.平均每戶可支配所得,764109,M
934,2006, 嘉義縣,家庭收支.平均每戶可支配所得,697288,N
935,2006, 屏東縣,家庭收支.平均每戶可支配所得,747713,O
936,2006, 臺東縣,家庭收支.平均每戶可支配所得,624932,P
937,2006, 花蓮縣,家庭收支.平均每戶可支配所得,726258,Q
938,2006, 澎湖縣,家庭收支.平均每戶可支配所得,705881,R
939,2006, 基隆市,家庭收支.平均每戶可支配所得,782453,S
940,2006, 新竹市,家庭收支.平均每戶可支配所得,1171277,T
941,2006, 嘉義市,家庭收支.平均每戶可支配所得,800693,U
942,2006, 金門縣,家庭收支.平均每戶可支配所得,744673,V
943,2006, 連江縣,家庭收支.平均每戶可支配所得,1056616,W
944,2007, 臺灣地區,家庭收支.平均每戶可支配所得,923874,A
945,2007, 新北市,家庭收支.平均每戶可支配所得,912968,B
946,2007, 臺北市,家庭收支.平均每戶可支配所得,1287803,C
947,2007, 桃園市,家庭收支.平均每戶可支配所得,1003789,D
948,2007, 臺中市,家庭收支.平均每戶可支配所得,930676,E
949,2007, 臺南市,家庭收支.平均每戶可支配所得,815882,F
950,2007, 高雄市,家庭收支.平均每戶可支配所得,900028,G
951,2007, 宜蘭縣,家庭收支.平均每戶可支配所得,750870,H
952,2007, 新竹縣,家庭收支.平均每戶可支配所得,910180,I
953,2007, 苗栗縣,家庭收支.平均每戶可支配所得,826541,J
954,2007, 彰化縣,家庭收支.平均每戶可支配所得,776371,K
955,2007, 南投縣,家庭收支.平均每戶可支配所得,722209,L
956,2007, 雲林縣,家庭收支.平均每戶可支配所得,663716,M
957,2007, 嘉義縣,家庭收支.平均每戶可支配所得,638887,N
958,2007, 屏東縣,家庭收支.平均每戶可支配所得,796114,O
959,2007, 臺東縣,家庭收支.平均每戶可支配所得,720459,P
960,2007, 花蓮縣,家庭收支.平均每戶可支配所得,724680,Q
961,2007, 澎湖縣,家庭收支.平均每戶可支配所得,644462,R
962,2007, 基隆市,家庭收支.平均每戶可支配所得,851508,S
963,2007, 新竹市,家庭收支.平均每戶可支配所得,1277464,T
964,2007, 嘉義市,家庭收支.平均每戶可支配所得,730039,U
965,2007, 金門縣,家庭收支.平均每戶可支配所得,873889,V
966,2007, 連江縣,家庭收支.平均每戶可支配所得,1106455,W
967,2008, 臺灣地區,家庭收支.平均每戶可支配所得,913687,A
968,2008, 新北市,家庭收支.平均每戶可支配所得,972062,B
969,2008, 臺北市,家庭收支.平均每戶可支配所得,1271060,C
970,2008, 桃園市,家庭收支.平均每戶可支配所得,960037,D
971,2008, 臺中市,家庭收支.平均每戶可支配所得,861977,E
972,2008, 臺南市,家庭收支.平均每戶可支配所得,810038,F
973,2008, 高雄市,家庭收支.平均每戶可支配所得,884720,G
974,2008, 宜蘭縣,家庭收支.平均每戶可支配所得,847932,H
975,2008, 新竹縣,家庭收支.平均每戶可支配所得,1063948,I
976,2008, 苗栗縣,家庭收支.平均每戶可支配所得,754346,J
977,2008, 彰化縣,家庭收支.平均每戶可支配所得,760545,K
978,2008, 南投縣,家庭收支.平均每戶可支配所得,708936,L
979,2008, 雲林縣,家庭收支.平均每戶可支配所得,643980,M
980,2008, 嘉義縣,家庭收支.平均每戶可支配所得,655130,N
981,2008, 屏東縣,家庭收支.平均每戶可支配所得,701111,O
982,2008, 臺東縣,家庭收支.平均每戶可支配所得,586479,P
983,2008, 花蓮縣,家庭收支.平均每戶可支配所得,695030,Q
984,2008, 澎湖縣,家庭收支.平均每戶可支配所得,732450,R
985,2008, 基隆市,家庭收支.平均每戶可支配所得,816692,S
986,2008, 新竹市,家庭收支.平均每戶可支配所得,1187288,T
987,2008, 嘉義市,家庭收支.平均每戶可支配所得,741393,U
988,2008, 金門縣,家庭收支.平均每戶可支配所得,899825,V
989,2008, 連江縣,家庭收支.平均每戶可支配所得,1066076,W
990,2009, 臺灣地區,家庭收支.平均每戶可支配所得,887605,A
991,2009, 新北市,家庭收支.平均每戶可支配所得,922690,B
992,2009, 臺北市,家庭收支.平均每戶可支配所得,1246310,C
993,2009, 桃園市,家庭收支.平均每戶可支配所得,940942,D
994,2009, 臺中市,家庭收支.平均每戶可支配所得,814673,E
995,2009, 臺南市,家庭收支.平均每戶可支配所得,770804,F
996,2009, 高雄市,家庭收支.平均每戶可支配所得,869558,G
997,2009, 宜蘭縣,家庭收支.平均每戶可支配所得,746261,H
998,2009, 新竹縣,家庭收支.平均每戶可支配所得,1011033,I
999,2009, 苗栗縣,家庭收支.平均每戶可支配所得,756823,J
1000,2009, 彰化縣,家庭收支.平均每戶可支配所得,750697,K
1001,2009, 南投縣,家庭收支.平均每戶可支配所得,808713,L
1002,2009, 雲林縣,家庭收支.平均每戶可支配所得,615006,M
1003,2009, 嘉義縣,家庭收支.平均每戶可支配所得,629952,N
1004,2009, 屏東縣,家庭收支.平均每戶可支配所得,727434,O
1005,2009, 臺東縣,家庭收支.平均每戶可支配所得,667547,P
1006,2009, 花蓮縣,家庭收支.平均每戶可支配所得,655696,Q
1007,2009, 澎湖縣,家庭收支.平均每戶可支配所得,689166,R
1008,2009, 基隆市,家庭收支.平均每戶可支配所得,863161,S
1009,2009, 新竹市,家庭收支.平均每戶可支配所得,1133833,T
1010,2009, 嘉義市,家庭收支.平均每戶可支配所得,686637,U
1011,2009, 金門縣,家庭收支.平均每戶可支配所得,845481,V
1012,2009, 連江縣,家庭收支.平均每戶可支配所得,1061026,W
1013,2010, 臺灣地區,家庭收支.平均每戶可支配所得,889353,A
1014,2010, 新北市,家庭收支.平均每戶可支配所得,893859,B
1015,2010, 臺北市,家庭收支.平均每戶可支配所得,1298640,C
1016,2010, 桃園市,家庭收支.平均每戶可支配所得,915499,D
1017,2010, 臺中市,家庭收支.平均每戶可支配所得,823848,E
1018,2010, 臺南市,家庭收支.平均每戶可支配所得,740706,F
1019,2010, 高雄市,家庭收支.平均每戶可支配所得,873346,G
1020,2010, 宜蘭縣,家庭收支.平均每戶可支配所得,802483,H
1021,2010, 新竹縣,家庭收支.平均每戶可支配所得,1052587,I
1022,2010, 苗栗縣,家庭收支.平均每戶可支配所得,788968,J
1023,2010, 彰化縣,家庭收支.平均每戶可支配所得,741050,K
1024,2010, 南投縣,家庭收支.平均每戶可支配所得,782905,L
1025,2010, 雲林縣,家庭收支.平均每戶可支配所得,616480,M
1026,2010, 嘉義縣,家庭收支.平均每戶可支配所得,658489,N
1027,2010, 屏東縣,家庭收支.平均每戶可支配所得,704748,O
1028,2010, 臺東縣,家庭收支.平均每戶可支配所得,568409,P
1029,2010, 花蓮縣,家庭收支.平均每戶可支配所得,741246,Q
1030,2010, 澎湖縣,家庭收支.平均每戶可支配所得,827323,R
1031,2010, 基隆市,家庭收支.平均每戶可支配所得,860445,S
1032,2010, 新竹市,家庭收支.平均每戶可支配所得,1184598,T
1033,2010, 嘉義市,家庭收支.平均每戶可支配所得,698454,U
1034,2010, 金門縣,家庭收支.平均每戶可支配所得,853480,V
1035,2010, 連江縣,家庭收支.平均每戶可支配所得,1202229,W
1036,2011, 臺灣地區,家庭收支.平均每戶可支配所得,907988,A
1037,2011, 新北市,家庭收支.平均每戶可支配所得,927075,B
1038,2011, 臺北市,家庭收支.平均每戶可支配所得,1251519,C
1039,2011, 桃園市,家庭收支.平均每戶可支配所得,961998,D
1040,2011, 臺中市,家庭收支.平均每戶可支配所得,915341,E
1041,2011, 臺南市,家庭收支.平均每戶可支配所得,783223,F
1042,2011, 高雄市,家庭收支.平均每戶可支配所得,856346,G
1043,2011, 宜蘭縣,家庭收支.平均每戶可支配所得,721410,H
1044,2011, 新竹縣,家庭收支.平均每戶可支配所得,1097918,I
1045,2011, 苗栗縣,家庭收支.平均每戶可支配所得,833967,J
1046,2011, 彰化縣,家庭收支.平均每戶可支配所得,772072,K
1047,2011, 南投縣,家庭收支.平均每戶可支配所得,729037,L
1048,2011, 雲林縣,家庭收支.平均每戶可支配所得,674055,M
1049,2011, 嘉義縣,家庭收支.平均每戶可支配所得,687869,N
1050,2011, 屏東縣,家庭收支.平均每戶可支配所得,710173,O
1051,2011, 臺東縣,家庭收支.平均每戶可支配所得,607872,P
1052,2011, 花蓮縣,家庭收支.平均每戶可支配所得,757041,Q
1053,2011, 澎湖縣,家庭收支.平均每戶可支配所得,673081,R
1054,2011, 基隆市,家庭收支.平均每戶可支配所得,845677,S
1055,2011, 新竹市,家庭收支.平均每戶可支配所得,1152707,T
1056,2011, 嘉義市,家庭收支.平均每戶可支配所得,768315,U
1057,2011, 金門縣,家庭收支.平均每戶可支配所得,876028,V
1058,2011, 連江縣,家庭收支.平均每戶可支配所得,1067042,W
1059,2012, 臺灣地區,家庭收支.平均每戶可支配所得,923584,A
1060,2012, 新北市,家庭收支.平均每戶可支配所得,911915,B
1061,2012, 臺北市,家庭收支.平均每戶可支配所得,1278278,C
1062,2012, 桃園市,家庭收支.平均每戶可支配所得,1007045,D
1063,2012, 臺中市,家庭收支.平均每戶可支配所得,886682,E
1064,2012, 臺南市,家庭收支.平均每戶可支配所得,770078,F
1065,2012, 高雄市,家庭收支.平均每戶可支配所得,894107,G
1066,2012, 宜蘭縣,家庭收支.平均每戶可支配所得,892727,H
1067,2012, 新竹縣,家庭收支.平均每戶可支配所得,1093853,I
1068,2012, 苗栗縣,家庭收支.平均每戶可支配所得,826530,J
1069,2012, 彰化縣,家庭收支.平均每戶可支配所得,792362,K
1070,2012, 南投縣,家庭收支.平均每戶可支配所得,831790,L
1071,2012, 雲林縣,家庭收支.平均每戶可支配所得,684977,M
1072,2012, 嘉義縣,家庭收支.平均每戶可支配所得,747956,N
1073,2012, 屏東縣,家庭收支.平均每戶可支配所得,736174,O
1074,2012, 臺東縣,家庭收支.平均每戶可支配所得,670017,P
1075,2012, 花蓮縣,家庭收支.平均每戶可支配所得,761611,Q
1076,2012, 澎湖縣,家庭收支.平均每戶可支配所得,727056,R
1077,2012, 基隆市,家庭收支.平均每戶可支配所得,786441,S
1078,2012, 新竹市,家庭收支.平均每戶可支配所得,1132620,T
1079,2012, 嘉義市,家庭收支.平均每戶可支配所得,910601,U
1080,2012, 金門縣,家庭收支.平均每戶可支配所得,891697,V
1081,2012, 連江縣,家庭收支.平均每戶可支配所得,928816,W
1082,2013, 臺灣地區,家庭收支.平均每戶可支配所得,942208,A
1083,2013, 新北市,家庭收支.平均每戶可支配所得,931239,B
1084,2013, 臺北市,家庭收支.平均每戶可支配所得,1279195,C
1085,2013, 桃園市,家庭收支.平均每戶可支配所得,1027658,D
1086,2013, 臺中市,家庭收支.平均每戶可支配所得,928938,E
1087,2013, 臺南市,家庭收支.平均每戶可支配所得,830467,F
1088,2013, 高雄市,家庭收支.平均每戶可支配所得,915255,G
1089,2013, 宜蘭縣,家庭收支.平均每戶可支配所得,813875,H
1090,2013, 新竹縣,家庭收支.平均每戶可支配所得,1073893,I
1091,2013, 苗栗縣,家庭收支.平均每戶可支配所得,839394,J
1092,2013, 彰化縣,家庭收支.平均每戶可支配所得,789742,K
1093,2013, 南投縣,家庭收支.平均每戶可支配所得,748930,L
1094,2013, 雲林縣,家庭收支.平均每戶可支配所得,704313,M
1095,2013, 嘉義縣,家庭收支.平均每戶可支配所得,727426,N
1096,2013, 屏東縣,家庭收支.平均每戶可支配所得,722101,O
1097,2013, 臺東縣,家庭收支.平均每戶可支配所得,676390,P
1098,2013, 花蓮縣,家庭收支.平均每戶可支配所得,790373,Q
1099,2013, 澎湖縣,家庭收支.平均每戶可支配所得,769955,R
1100,2013, 基隆市,家庭收支.平均每戶可支配所得,841832,S
1101,2013, 新竹市,家庭收支.平均每戶可支配所得,1224310,T
1102,2013, 嘉義市,家庭收支.平均每戶可支配所得,1026305,U
1103,2013, 金門縣,家庭收支.平均每戶可支配所得,991400,V
1104,2013, 連江縣,家庭收支.平均每戶可支配所得,1053883,W
1105,2014, 臺灣地區,家庭收支.平均每戶可支配所得,956849,A
1106,2014, 新北市,家庭收支.平均每戶可支配所得,947670,B
1107,2014, 臺北市,家庭收支.平均每戶可支配所得,1292604,C
1108,2014, 桃園市,家庭收支.平均每戶可支配所得,1088867,D
1109,2014, 臺中市,家庭收支.平均每戶可支配所得,955599,E
1110,2014, 臺南市,家庭收支.平均每戶可支配所得,829957,F
1111,2014, 高雄市,家庭收支.平均每戶可支配所得,917659,G
1112,2014, 宜蘭縣,家庭收支.平均每戶可支配所得,902604,H
1113,2014, 新竹縣,家庭收支.平均每戶可支配所得,1108941,I
1114,2014, 苗栗縣,家庭收支.平均每戶可支配所得,913472,J
1115,2014, 彰化縣,家庭收支.平均每戶可支配所得,783460,K
1116,2014, 南投縣,家庭收支.平均每戶可支配所得,782566,L
1117,2014, 雲林縣,家庭收支.平均每戶可支配所得,730035,M
1118,2014, 嘉義縣,家庭收支.平均每戶可支配所得,667933,N
1119,2014, 屏東縣,家庭收支.平均每戶可支配所得,699548,O
1120,2014, 臺東縣,家庭收支.平均每戶可支配所得,697540,P
1121,2014, 花蓮縣,家庭收支.平均每戶可支配所得,715443,Q
1122,2014, 澎湖縣,家庭收支.平均每戶可支配所得,771376,R
1123,2014, 基隆市,家庭收支.平均每戶可支配所得,804007,S
1124,2014, 新竹市,家庭收支.平均每戶可支配所得,1245600,T
1125,2014, 嘉義市,家庭收支.平均每戶可支配所得,958377,U
1126,2014, 金門縣,家庭收支.平均每戶可支配所得,883580,V
