ID,date,city,variable,amount,cid
1100,2013, 基隆市,家庭收支.平均每戶可支配所得,841832,E
1101,2013, 新竹市,家庭收支.平均每戶可支配所得,1224310,E
1102,2013, 嘉義市,家庭收支.平均每戶可支配所得,1026305,E
1103,2013, 金門縣,家庭收支.平均每戶可支配所得,991400,E
1104,2013, 連江縣,家庭收支.平均每戶可支配所得,1053883,E
1105,2014, 臺灣地區,家庭收支.平均每戶可支配所得,956849,E
1106,2014, 新北市,家庭收支.平均每戶可支配所得,947670,E
1107,2014, 臺北市,家庭收支.平均每戶可支配所得,1292604,E
1108,2014, 桃園市,家庭收支.平均每戶可支配所得,1088867,E
1109,2014, 臺中市,家庭收支.平均每戶可支配所得,955599,E
1110,2014, 臺南市,家庭收支.平均每戶可支配所得,829957,E
1111,2014, 高雄市,家庭收支.平均每戶可支配所得,917659,E
1112,2014, 宜蘭縣,家庭收支.平均每戶可支配所得,902604,E
1113,2014, 新竹縣,家庭收支.平均每戶可支配所得,1108941,E
1114,2014, 苗栗縣,家庭收支.平均每戶可支配所得,913472,E
1115,2014, 彰化縣,家庭收支.平均每戶可支配所得,783460,E
1116,2014, 南投縣,家庭收支.平均每戶可支配所得,782566,E
1117,2014, 雲林縣,家庭收支.平均每戶可支配所得,730035,E
1118,2014, 嘉義縣,家庭收支.平均每戶可支配所得,667933,E
1119,2014, 屏東縣,家庭收支.平均每戶可支配所得,699548,E
1120,2014, 臺東縣,家庭收支.平均每戶可支配所得,697540,E
1121,2014, 花蓮縣,家庭收支.平均每戶可支配所得,715443,E
1122,2014, 澎湖縣,家庭收支.平均每戶可支配所得,771376,E
1123,2014, 基隆市,家庭收支.平均每戶可支配所得,804007,E
1124,2014, 新竹市,家庭收支.平均每戶可支配所得,1245600,E
1125,2014, 嘉義市,家庭收支.平均每戶可支配所得,958377,E
1126,2014, 金門縣,家庭收支.平均每戶可支配所得,883580,E
1127,2014, 連江縣,家庭收支.平均每戶可支配所得,967197,E
1128,2015, 臺灣地區,家庭收支.平均每戶可支配所得,964895,E
1129,2015, 新北市,家庭收支.平均每戶可支配所得,959507,E
1130,2015, 臺北市,家庭收支.平均每戶可支配所得,1314031,E
1131,2015, 桃園市,家庭收支.平均每戶可支配所得,1073806,E
1132,2015, 臺中市,家庭收支.平均每戶可支配所得,970157,E
1133,2015, 臺南市,家庭收支.平均每戶可支配所得,837530,E
1134,2015, 高雄市,家庭收支.平均每戶可支配所得,946918,E
1135,2015, 宜蘭縣,家庭收支.平均每戶可支配所得,961095,E
1136,2015, 新竹縣,家庭收支.平均每戶可支配所得,1026352,E
1137,2015, 苗栗縣,家庭收支.平均每戶可支配所得,827540,E
1138,2015, 彰化縣,家庭收支.平均每戶可支配所得,775465,E
1139,2015, 南投縣,家庭收支.平均每戶可支配所得,738754,E
1140,2015, 雲林縣,家庭收支.平均每戶可支配所得,732732,E
1141,2015, 嘉義縣,家庭收支.平均每戶可支配所得,751058,E
1142,2015, 屏東縣,家庭收支.平均每戶可支配所得,735650,E
1143,2015, 臺東縣,家庭收支.平均每戶可支配所得,636162,E
1144,2015, 花蓮縣,家庭收支.平均每戶可支配所得,768611,E
1145,2015, 澎湖縣,家庭收支.平均每戶可支配所得,673239,E
1146,2015, 基隆市,家庭收支.平均每戶可支配所得,896581,E
1147,2015, 新竹市,家庭收支.平均每戶可支配所得,1136385,E
1148,2015, 嘉義市,家庭收支.平均每戶可支配所得,917788,E
1149,2015, 金門縣,家庭收支.平均每戶可支配所得,937155,E
1150,2015, 連江縣,家庭收支.平均每戶可支配所得,1019259,E
1151,2006, 臺灣地區,家庭收支.平均每戶消費支出,713024,F
1152,2006, 新北市,家庭收支.平均每戶消費支出,747871,F
1153,2006, 臺北市,家庭收支.平均每戶消費支出,945344,F
1154,2006, 桃園市,家庭收支.平均每戶消費支出,731111,F
1155,2006, 臺中市,家庭收支.平均每戶消費支出,732742,F
1156,2006, 臺南市,家庭收支.平均每戶消費支出,641717,F
1157,2006, 高雄市,家庭收支.平均每戶消費支出,644233,F
1158,2006, 宜蘭縣,家庭收支.平均每戶消費支出,645262,F
1159,2006, 新竹縣,家庭收支.平均每戶消費支出,731722,F
1160,2006, 苗栗縣,家庭收支.平均每戶消費支出,652827,F
1161,2006, 彰化縣,家庭收支.平均每戶消費支出,640150,F
1162,2006, 南投縣,家庭收支.平均每戶消費支出,623333,F
1163,2006, 雲林縣,家庭收支.平均每戶消費支出,568457,F
1164,2006, 嘉義縣,家庭收支.平均每戶消費支出,571053,F
1165,2006, 屏東縣,家庭收支.平均每戶消費支出,573991,F
1166,2006, 臺東縣,家庭收支.平均每戶消費支出,445629,F
1167,2006, 花蓮縣,家庭收支.平均每戶消費支出,518689,F
1168,2006, 澎湖縣,家庭收支.平均每戶消費支出,518374,F
1169,2006, 基隆市,家庭收支.平均每戶消費支出,670004,F
1170,2006, 新竹市,家庭收支.平均每戶消費支出,971643,F
1171,2006, 嘉義市,家庭收支.平均每戶消費支出,595967,F
1172,2006, 金門縣,家庭收支.平均每戶消費支出,492748,F
1173,2006, 連江縣,家庭收支.平均每戶消費支出,644917,F
1174,2007, 臺灣地區,家庭收支.平均每戶消費支出,716094,F
1175,2007, 新北市,家庭收支.平均每戶消費支出,751125,F
1176,2007, 臺北市,家庭收支.平均每戶消費支出,963713,F
1177,2007, 桃園市,家庭收支.平均每戶消費支出,746550,F
1178,2007, 臺中市,家庭收支.平均每戶消費支出,745960,F
1179,2007, 臺南市,家庭收支.平均每戶消費支出,650153,F
1180,2007, 高雄市,家庭收支.平均每戶消費支出,644730,F
1181,2007, 宜蘭縣,家庭收支.平均每戶消費支出,669589,F
1182,2007, 新竹縣,家庭收支.平均每戶消費支出,724042,F
1183,2007, 苗栗縣,家庭收支.平均每戶消費支出,637262,F
1184,2007, 彰化縣,家庭收支.平均每戶消費支出,627431,F
1185,2007, 南投縣,家庭收支.平均每戶消費支出,592259,F
1186,2007, 雲林縣,家庭收支.平均每戶消費支出,501511,F
1187,2007, 嘉義縣,家庭收支.平均每戶消費支出,533186,F
1188,2007, 屏東縣,家庭收支.平均每戶消費支出,593006,F
1189,2007, 臺東縣,家庭收支.平均每戶消費支出,518103,F
1190,2007, 花蓮縣,家庭收支.平均每戶消費支出,566608,F
1191,2007, 澎湖縣,家庭收支.平均每戶消費支出,474657,F
1192,2007, 基隆市,家庭收支.平均每戶消費支出,651949,F
1193,2007, 新竹市,家庭收支.平均每戶消費支出,933566,F
1194,2007, 嘉義市,家庭收支.平均每戶消費支出,586020,F
1195,2007, 金門縣,家庭收支.平均每戶消費支出,535124,F
1196,2007, 連江縣,家庭收支.平均每戶消費支出,651358,F
1197,2008, 臺灣地區,家庭收支.平均每戶消費支出,705413,F
1198,2008, 新北市,家庭收支.平均每戶消費支出,751211,F
1199,2008, 臺北市,家庭收支.平均每戶消費支出,961630,F
1200,2008, 桃園市,家庭收支.平均每戶消費支出,748242,F
1201,2008, 臺中市,家庭收支.平均每戶消費支出,717059,F
1202,2008, 臺南市,家庭收支.平均每戶消費支出,639569,F
1203,2008, 高雄市,家庭收支.平均每戶消費支出,644122,F
1204,2008, 宜蘭縣,家庭收支.平均每戶消費支出,630350,F
1205,2008, 新竹縣,家庭收支.平均每戶消費支出,852056,F
1206,2008, 苗栗縣,家庭收支.平均每戶消費支出,586994,F
1207,2008, 彰化縣,家庭收支.平均每戶消費支出,596368,F
1208,2008, 南投縣,家庭收支.平均每戶消費支出,579178,F
1209,2008, 雲林縣,家庭收支.平均每戶消費支出,459425,F
1210,2008, 嘉義縣,家庭收支.平均每戶消費支出,522575,F
1211,2008, 屏東縣,家庭收支.平均每戶消費支出,542416,F
1212,2008, 臺東縣,家庭收支.平均每戶消費支出,425560,F
1213,2008, 花蓮縣,家庭收支.平均每戶消費支出,537914,F
1214,2008, 澎湖縣,家庭收支.平均每戶消費支出,504364,F
1215,2008, 基隆市,家庭收支.平均每戶消費支出,643786,F
1216,2008, 新竹市,家庭收支.平均每戶消費支出,906743,F
1217,2008, 嘉義市,家庭收支.平均每戶消費支出,564099,F
1218,2008, 金門縣,家庭收支.平均每戶消費支出,520084,F
1219,2008, 連江縣,家庭收支.平均每戶消費支出,636677,F
1220,2009, 臺灣地區,家庭收支.平均每戶消費支出,705680,F
1221,2009, 新北市,家庭收支.平均每戶消費支出,749608,F
1222,2009, 臺北市,家庭收支.平均每戶消費支出,952723,F
1223,2009, 桃園市,家庭收支.平均每戶消費支出,742050,F
1224,2009, 臺中市,家庭收支.平均每戶消費支出,680219,F
1225,2009, 臺南市,家庭收支.平均每戶消費支出,624398,F
1226,2009, 高雄市,家庭收支.平均每戶消費支出,656155,F
1227,2009, 宜蘭縣,家庭收支.平均每戶消費支出,639174,F
1228,2009, 新竹縣,家庭收支.平均每戶消費支出,868677,F
1229,2009, 苗栗縣,家庭收支.平均每戶消費支出,608460,F
1230,2009, 彰化縣,家庭收支.平均每戶消費支出,590455,F
1231,2009, 南投縣,家庭收支.平均每戶消費支出,650486,F
1232,2009, 雲林縣,家庭收支.平均每戶消費支出,482076,F
1233,2009, 嘉義縣,家庭收支.平均每戶消費支出,521999,F
1234,2009, 屏東縣,家庭收支.平均每戶消費支出,547237,F
1235,2009, 臺東縣,家庭收支.平均每戶消費支出,483770,F
1236,2009, 花蓮縣,家庭收支.平均每戶消費支出,551512,F
1237,2009, 澎湖縣,家庭收支.平均每戶消費支出,519810,F
1238,2009, 基隆市,家庭收支.平均每戶消費支出,701587,F
1239,2009, 新竹市,家庭收支.平均每戶消費支出,956498,F
1240,2009, 嘉義市,家庭收支.平均每戶消費支出,549580,F
1241,2009, 金門縣,家庭收支.平均每戶消費支出,513017,F
1242,2009, 連江縣,家庭收支.平均每戶消費支出,643763,F
1243,2010, 臺灣地區,家庭收支.平均每戶消費支出,702292,F
1244,2010, 新北市,家庭收支.平均每戶消費支出,722847,F
1245,2010, 臺北市,家庭收支.平均每戶消費支出,988691,F
1246,2010, 桃園市,家庭收支.平均每戶消費支出,743251,F
1247,2010, 臺中市,家庭收支.平均每戶消費支出,688348,F
1248,2010, 臺南市,家庭收支.平均每戶消費支出,588477,F
1249,2010, 高雄市,家庭收支.平均每戶消費支出,652826,F
1250,2010, 宜蘭縣,家庭收支.平均每戶消費支出,652305,F
1251,2010, 新竹縣,家庭收支.平均每戶消費支出,867863,F
1252,2010, 苗栗縣,家庭收支.平均每戶消費支出,594962,F
1253,2010, 彰化縣,家庭收支.平均每戶消費支出,578094,F
1254,2010, 南投縣,家庭收支.平均每戶消費支出,637965,F
1255,2010, 雲林縣,家庭收支.平均每戶消費支出,466544,F
1256,2010, 嘉義縣,家庭收支.平均每戶消費支出,552876,F
1257,2010, 屏東縣,家庭收支.平均每戶消費支出,553622,F
1258,2010, 臺東縣,家庭收支.平均每戶消費支出,396957,F
1259,2010, 花蓮縣,家庭收支.平均每戶消費支出,577696,F
1260,2010, 澎湖縣,家庭收支.平均每戶消費支出,513083,F
1261,2010, 基隆市,家庭收支.平均每戶消費支出,730198,F
1262,2010, 新竹市,家庭收支.平均每戶消費支出,940387,F
1263,2010, 嘉義市,家庭收支.平均每戶消費支出,534451,F
1264,2010, 金門縣,家庭收支.平均每戶消費支出,545899,F
1265,2010, 連江縣,家庭收支.平均每戶消費支出,688668,F
1266,2011, 臺灣地區,家庭收支.平均每戶消費支出,729010,F
1267,2011, 新北市,家庭收支.平均每戶消費支出,745901,F
1268,2011, 臺北市,家庭收支.平均每戶消費支出,996646,F
1269,2011, 桃園市,家庭收支.平均每戶消費支出,822232,F
1270,2011, 臺中市,家庭收支.平均每戶消費支出,726320,F
1271,2011, 臺南市,家庭收支.平均每戶消費支出,630810,F
1272,2011, 高雄市,家庭收支.平均每戶消費支出,686354,F
1273,2011, 宜蘭縣,家庭收支.平均每戶消費支出,602332,F
1274,2011, 新竹縣,家庭收支.平均每戶消費支出,907729,F
1275,2011, 苗栗縣,家庭收支.平均每戶消費支出,656067,F
1276,2011, 彰化縣,家庭收支.平均每戶消費支出,579670,F
1277,2011, 南投縣,家庭收支.平均每戶消費支出,629379,F
1278,2011, 雲林縣,家庭收支.平均每戶消費支出,491428,F
1279,2011, 嘉義縣,家庭收支.平均每戶消費支出,520344,F
1280,2011, 屏東縣,家庭收支.平均每戶消費支出,558868,F
1281,2011, 臺東縣,家庭收支.平均每戶消費支出,435401,F
1282,2011, 花蓮縣,家庭收支.平均每戶消費支出,554335,F
1283,2011, 澎湖縣,家庭收支.平均每戶消費支出,486598,F
1284,2011, 基隆市,家庭收支.平均每戶消費支出,718329,F
1285,2011, 新竹市,家庭收支.平均每戶消費支出,982122,F
1286,2011, 嘉義市,家庭收支.平均每戶消費支出,616177,F
1287,2011, 金門縣,家庭收支.平均每戶消費支出,550263,F
1288,2011, 連江縣,家庭收支.平均每戶消費支出,648213,F
1289,2012, 臺灣地區,家庭收支.平均每戶消費支出,727693,F
1290,2012, 新北市,家庭收支.平均每戶消費支出,741651,F
1291,2012, 臺北市,家庭收支.平均每戶消費支出,973747,F
1292,2012, 桃園市,家庭收支.平均每戶消費支出,815889,F
1293,2012, 臺中市,家庭收支.平均每戶消費支出,717894,F
1294,2012, 臺南市,家庭收支.平均每戶消費支出,627337,F
1295,2012, 高雄市,家庭收支.平均每戶消費支出,694285,F
1296,2012, 宜蘭縣,家庭收支.平均每戶消費支出,698346,F
1297,2012, 新竹縣,家庭收支.平均每戶消費支出,898118,F
1298,2012, 苗栗縣,家庭收支.平均每戶消費支出,629119,F
1299,2012, 彰化縣,家庭收支.平均每戶消費支出,597253,F
1300,2012, 南投縣,家庭收支.平均每戶消費支出,648629,F
1301,2012, 雲林縣,家庭收支.平均每戶消費支出,487669,F
1302,2012, 嘉義縣,家庭收支.平均每戶消費支出,572225,F
1303,2012, 屏東縣,家庭收支.平均每戶消費支出,553602,F
1304,2012, 臺東縣,家庭收支.平均每戶消費支出,464577,F
1305,2012, 花蓮縣,家庭收支.平均每戶消費支出,566694,F
1306,2012, 澎湖縣,家庭收支.平均每戶消費支出,492419,F
1307,2012, 基隆市,家庭收支.平均每戶消費支出,660931,F
1308,2012, 新竹市,家庭收支.平均每戶消費支出,935237,F
1309,2012, 嘉義市,家庭收支.平均每戶消費支出,686120,F
1310,2012, 金門縣,家庭收支.平均每戶消費支出,542328,F
1311,2012, 連江縣,家庭收支.平均每戶消費支出,568563,F
1312,2013, 臺灣地區,家庭收支.平均每戶消費支出,747922,F
1313,2013, 新北市,家庭收支.平均每戶消費支出,750687,F
1314,2013, 臺北市,家庭收支.平均每戶消費支出,1001798,F
1315,2013, 桃園市,家庭收支.平均每戶消費支出,832626,F
1316,2013, 臺中市,家庭收支.平均每戶消費支出,781899,F
1317,2013, 臺南市,家庭收支.平均每戶消費支出,654843,F
1318,2013, 高雄市,家庭收支.平均每戶消費支出,709823,F
1319,2013, 宜蘭縣,家庭收支.平均每戶消費支出,668544,F
1320,2013, 新竹縣,家庭收支.平均每戶消費支出,858781,F
1321,2013, 苗栗縣,家庭收支.平均每戶消費支出,621582,F
1322,2013, 彰化縣,家庭收支.平均每戶消費支出,577658,F
1323,2013, 南投縣,家庭收支.平均每戶消費支出,584190,F
1324,2013, 雲林縣,家庭收支.平均每戶消費支出,522661,F
1325,2013, 嘉義縣,家庭收支.平均每戶消費支出,616718,F
1326,2013, 屏東縣,家庭收支.平均每戶消費支出,545713,F
1327,2013, 臺東縣,家庭收支.平均每戶消費支出,478531,F
1328,2013, 花蓮縣,家庭收支.平均每戶消費支出,554525,F
1329,2013, 澎湖縣,家庭收支.平均每戶消費支出,514077,F
1330,2013, 基隆市,家庭收支.平均每戶消費支出,719698,F
1331,2013, 新竹市,家庭收支.平均每戶消費支出,1044462,F
1332,2013, 嘉義市,家庭收支.平均每戶消費支出,788432,F
1333,2013, 金門縣,家庭收支.平均每戶消費支出,599588,F
1334,2013, 連江縣,家庭收支.平均每戶消費支出,599256,F
1335,2014, 臺灣地區,家庭收支.平均每戶消費支出,755169,F
1336,2014, 新北市,家庭收支.平均每戶消費支出,760951,F
1337,2014, 臺北市,家庭收支.平均每戶消費支出,1014262,F
1338,2014, 桃園市,家庭收支.平均每戶消費支出,821381,F
1339,2014, 臺中市,家庭收支.平均每戶消費支出,786285,F
1340,2014, 臺南市,家庭收支.平均每戶消費支出,674797,F
1341,2014, 高雄市,家庭收支.平均每戶消費支出,722305,F
1342,2014, 宜蘭縣,家庭收支.平均每戶消費支出,738296,F
1343,2014, 新竹縣,家庭收支.平均每戶消費支出,900922,F
1344,2014, 苗栗縣,家庭收支.平均每戶消費支出,649705,F
1345,2014, 彰化縣,家庭收支.平均每戶消費支出,594464,F
1346,2014, 南投縣,家庭收支.平均每戶消費支出,561412,F
1347,2014, 雲林縣,家庭收支.平均每戶消費支出,518443,F
1348,2014, 嘉義縣,家庭收支.平均每戶消費支出,567649,F
1349,2014, 屏東縣,家庭收支.平均每戶消費支出,547989,F
1350,2014, 臺東縣,家庭收支.平均每戶消費支出,494037,F
1351,2014, 花蓮縣,家庭收支.平均每戶消費支出,547353,F
1352,2014, 澎湖縣,家庭收支.平均每戶消費支出,543641,F
1353,2014, 基隆市,家庭收支.平均每戶消費支出,692416,F
1354,2014, 新竹市,家庭收支.平均每戶消費支出,1036179,F
1355,2014, 嘉義市,家庭收支.平均每戶消費支出,726313,F
1356,2014, 金門縣,家庭收支.平均每戶消費支出,563569,F
1357,2014, 連江縣,家庭收支.平均每戶消費支出,546474,F
1358,2015, 臺灣地區,家庭收支.平均每戶消費支出,759647,F
1359,2015, 新北市,家庭收支.平均每戶消費支出,765476,F
1360,2015, 臺北市,家庭收支.平均每戶消費支出,1005898,F
1361,2015, 桃園市,家庭收支.平均每戶消費支出,821563,F
1362,2015, 臺中市,家庭收支.平均每戶消費支出,777046,F
1363,2015, 臺南市,家庭收支.平均每戶消費支出,675861,F
1364,2015, 高雄市,家庭收支.平均每戶消費支出,752712,F
1365,2015, 宜蘭縣,家庭收支.平均每戶消費支出,839843,F
1366,2015, 新竹縣,家庭收支.平均每戶消費支出,841800,F
1367,2015, 苗栗縣,家庭收支.平均每戶消費支出,639582,F
1368,2015, 彰化縣,家庭收支.平均每戶消費支出,586102,F
1369,2015, 南投縣,家庭收支.平均每戶消費支出,572716,F
1370,2015, 雲林縣,家庭收支.平均每戶消費支出,528364,F
1371,2015, 嘉義縣,家庭收支.平均每戶消費支出,624427,F
1372,2015, 屏東縣,家庭收支.平均每戶消費支出,576911,F
1373,2015, 臺東縣,家庭收支.平均每戶消費支出,433133,F
1374,2015, 花蓮縣,家庭收支.平均每戶消費支出,563001,F
1375,2015, 澎湖縣,家庭收支.平均每戶消費支出,466630,F
1376,2015, 基隆市,家庭收支.平均每戶消費支出,729180,F
1377,2015, 新竹市,家庭收支.平均每戶消費支出,971537,F
1378,2015, 嘉義市,家庭收支.平均每戶消費支出,707508,F
1379,2015, 金門縣,家庭收支.平均每戶消費支出,593391,F
1380,2015, 連江縣,家庭收支.平均每戶消費支出,593828,F
1381,2006, 臺灣地區,家庭收支.平均每戶儲蓄額,200068,G
1382,2006, 新北市,家庭收支.平均每戶儲蓄額,182259,G
1383,2006, 臺北市,家庭收支.平均每戶儲蓄額,317062,G
1384,2006, 桃園市,家庭收支.平均每戶儲蓄額,250162,G
1385,2006, 臺中市,家庭收支.平均每戶儲蓄額,149144,G
1386,2006, 臺南市,家庭收支.平均每戶儲蓄額,149537,G
1387,2006, 高雄市,家庭收支.平均每戶儲蓄額,204552,G
1388,2006, 宜蘭縣,家庭收支.平均每戶儲蓄額,122600,G
1389,2006, 新竹縣,家庭收支.平均每戶儲蓄額,226090,G
1390,2006, 苗栗縣,家庭收支.平均每戶儲蓄額,196683,G
1391,2006, 彰化縣,家庭收支.平均每戶儲蓄額,175227,G
1392,2006, 南投縣,家庭收支.平均每戶儲蓄額,192240,G
1393,2006, 雲林縣,家庭收支.平均每戶儲蓄額,195652,G
1394,2006, 嘉義縣,家庭收支.平均每戶儲蓄額,126234,G
1395,2006, 屏東縣,家庭收支.平均每戶儲蓄額,173722,G
1396,2006, 臺東縣,家庭收支.平均每戶儲蓄額,179303,G
1397,2006, 花蓮縣,家庭收支.平均每戶儲蓄額,207569,G
1398,2006, 澎湖縣,家庭收支.平均每戶儲蓄額,187508,G
1399,2006, 基隆市,家庭收支.平均每戶儲蓄額,112450,G
1400,2006, 新竹市,家庭收支.平均每戶儲蓄額,199634,G
1401,2006, 嘉義市,家庭收支.平均每戶儲蓄額,204726,G
1402,2006, 金門縣,家庭收支.平均每戶儲蓄額,251925,G
1403,2006, 連江縣,家庭收支.平均每戶儲蓄額,411699,G
1404,2007, 臺灣地區,家庭收支.平均每戶儲蓄額,207780,G
1405,2007, 新北市,家庭收支.平均每戶儲蓄額,161843,G
1406,2007, 臺北市,家庭收支.平均每戶儲蓄額,324090,G
1407,2007, 桃園市,家庭收支.平均每戶儲蓄額,257240,G
1408,2007, 臺中市,家庭收支.平均每戶儲蓄額,184716,G
1409,2007, 臺南市,家庭收支.平均每戶儲蓄額,165729,G
1410,2007, 高雄市,家庭收支.平均每戶儲蓄額,255298,G
1411,2007, 宜蘭縣,家庭收支.平均每戶儲蓄額,81281,G
1412,2007, 新竹縣,家庭收支.平均每戶儲蓄額,186138,G
1413,2007, 苗栗縣,家庭收支.平均每戶儲蓄額,189278,G
1414,2007, 彰化縣,家庭收支.平均每戶儲蓄額,148939,G
1415,2007, 南投縣,家庭收支.平均每戶儲蓄額,129951,G
1416,2007, 雲林縣,家庭收支.平均每戶儲蓄額,162205,G
1417,2007, 嘉義縣,家庭收支.平均每戶儲蓄額,105701,G
1418,2007, 屏東縣,家庭收支.平均每戶儲蓄額,203108,G
1419,2007, 臺東縣,家庭收支.平均每戶儲蓄額,202357,G
1420,2007, 花蓮縣,家庭收支.平均每戶儲蓄額,158072,G
1421,2007, 澎湖縣,家庭收支.平均每戶儲蓄額,169805,G
1422,2007, 基隆市,家庭收支.平均每戶儲蓄額,199559,G
1423,2007, 新竹市,家庭收支.平均每戶儲蓄額,343897,G
1424,2007, 嘉義市,家庭收支.平均每戶儲蓄額,144019,G
1425,2007, 金門縣,家庭收支.平均每戶儲蓄額,338765,G
1426,2007, 連江縣,家庭收支.平均每戶儲蓄額,455097,G
1427,2008, 臺灣地區,家庭收支.平均每戶儲蓄額,208274,G
1428,2008, 新北市,家庭收支.平均每戶儲蓄額,220851,G
1429,2008, 臺北市,家庭收支.平均每戶儲蓄額,309431,G
1430,2008, 桃園市,家庭收支.平均每戶儲蓄額,211794,G
1431,2008, 臺中市,家庭收支.平均每戶儲蓄額,144918,G
1432,2008, 臺南市,家庭收支.平均每戶儲蓄額,170469,G
1433,2008, 高雄市,家庭收支.平均每戶儲蓄額,240598,G
1434,2008, 宜蘭縣,家庭收支.平均每戶儲蓄額,217582,G
1435,2008, 新竹縣,家庭收支.平均每戶儲蓄額,211892,G
1436,2008, 苗栗縣,家庭收支.平均每戶儲蓄額,167351,G
1437,2008, 彰化縣,家庭收支.平均每戶儲蓄額,164177,G
1438,2008, 南投縣,家庭收支.平均每戶儲蓄額,129758,G
1439,2008, 雲林縣,家庭收支.平均每戶儲蓄額,184556,G
1440,2008, 嘉義縣,家庭收支.平均每戶儲蓄額,132556,G
1441,2008, 屏東縣,家庭收支.平均每戶儲蓄額,158695,G
1442,2008, 臺東縣,家庭收支.平均每戶儲蓄額,160919,G
1443,2008, 花蓮縣,家庭收支.平均每戶儲蓄額,157116,G
1444,2008, 澎湖縣,家庭收支.平均每戶儲蓄額,228086,G
1445,2008, 基隆市,家庭收支.平均每戶儲蓄額,172906,G
1446,2008, 新竹市,家庭收支.平均每戶儲蓄額,280545,G
1447,2008, 嘉義市,家庭收支.平均每戶儲蓄額,177294,G
1448,2008, 金門縣,家庭收支.平均每戶儲蓄額,379741,G
1449,2008, 連江縣,家庭收支.平均每戶儲蓄額,429399,G
1450,2009, 臺灣地區,家庭收支.平均每戶儲蓄額,181925,G
1451,2009, 新北市,家庭收支.平均每戶儲蓄額,173082,G
1452,2009, 臺北市,家庭收支.平均每戶儲蓄額,293588,G
1453,2009, 桃園市,家庭收支.平均每戶儲蓄額,198892,G
1454,2009, 臺中市,家庭收支.平均每戶儲蓄額,134454,G
1455,2009, 臺南市,家庭收支.平均每戶儲蓄額,146406,G
1456,2009, 高雄市,家庭收支.平均每戶儲蓄額,213404,G
1457,2009, 宜蘭縣,家庭收支.平均每戶儲蓄額,107087,G
1458,2009, 新竹縣,家庭收支.平均每戶儲蓄額,142357,G
1459,2009, 苗栗縣,家庭收支.平均每戶儲蓄額,148362,G
1460,2009, 彰化縣,家庭收支.平均每戶儲蓄額,160242,G
1461,2009, 南投縣,家庭收支.平均每戶儲蓄額,158227,G
1462,2009, 雲林縣,家庭收支.平均每戶儲蓄額,132930,G
1463,2009, 嘉義縣,家庭收支.平均每戶儲蓄額,107954,G
1464,2009, 屏東縣,家庭收支.平均每戶儲蓄額,180197,G
1465,2009, 臺東縣,家庭收支.平均每戶儲蓄額,183777,G
1466,2009, 花蓮縣,家庭收支.平均每戶儲蓄額,104183,G
1467,2009, 澎湖縣,家庭收支.平均每戶儲蓄額,169356,G
1468,2009, 基隆市,家庭收支.平均每戶儲蓄額,161574,G
1469,2009, 新竹市,家庭收支.平均每戶儲蓄額,177335,G
1470,2009, 嘉義市,家庭收支.平均每戶儲蓄額,137057,G
1471,2009, 金門縣,家庭收支.平均每戶儲蓄額,332464,G
1472,2009, 連江縣,家庭收支.平均每戶儲蓄額,417263,G
1473,2010, 臺灣地區,家庭收支.平均每戶儲蓄額,187061,G
1474,2010, 新北市,家庭收支.平均每戶儲蓄額,171011,G
1475,2010, 臺北市,家庭收支.平均每戶儲蓄額,309949,G
1476,2010, 桃園市,家庭收支.平均每戶儲蓄額,172248,G
1477,2010, 臺中市,家庭收支.平均每戶儲蓄額,135499,G
1478,2010, 臺南市,家庭收支.平均每戶儲蓄額,152229,G
1479,2010, 高雄市,家庭收支.平均每戶儲蓄額,220519,G
1480,2010, 宜蘭縣,家庭收支.平均每戶儲蓄額,150177,G
1481,2010, 新竹縣,家庭收支.平均每戶儲蓄額,184724,G
1482,2010, 苗栗縣,家庭收支.平均每戶儲蓄額,194006,G
1483,2010, 彰化縣,家庭收支.平均每戶儲蓄額,162956,G
1484,2010, 南投縣,家庭收支.平均每戶儲蓄額,144940,G
1485,2010, 雲林縣,家庭收支.平均每戶儲蓄額,149936,G
1486,2010, 嘉義縣,家庭收支.平均每戶儲蓄額,105613,G
1487,2010, 屏東縣,家庭收支.平均每戶儲蓄額,151126,G
1488,2010, 臺東縣,家庭收支.平均每戶儲蓄額,171452,G
1489,2010, 花蓮縣,家庭收支.平均每戶儲蓄額,163550,G
1490,2010, 澎湖縣,家庭收支.平均每戶儲蓄額,314241,G
1491,2010, 基隆市,家庭收支.平均每戶儲蓄額,130246,G
1492,2010, 新竹市,家庭收支.平均每戶儲蓄額,244211,G
1493,2010, 嘉義市,家庭收支.平均每戶儲蓄額,164003,G
1494,2010, 金門縣,家庭收支.平均每戶儲蓄額,307580,G
1495,2010, 連江縣,家庭收支.平均每戶儲蓄額,513561,G
1496,2011, 臺灣地區,家庭收支.平均每戶儲蓄額,178978,G
1497,2011, 新北市,家庭收支.平均每戶儲蓄額,181174,G
1498,2011, 臺北市,家庭收支.平均每戶儲蓄額,254873,G
1499,2011, 桃園市,家庭收支.平均每戶儲蓄額,139767,G
1500,2011, 臺中市,家庭收支.平均每戶儲蓄額,189021,G
1501,2011, 臺南市,家庭收支.平均每戶儲蓄額,152413,G
1502,2011, 高雄市,家庭收支.平均每戶儲蓄額,169992,G
1503,2011, 宜蘭縣,家庭收支.平均每戶儲蓄額,119078,G
